# This document gives the data used to make Figure 3(a) in the accompanying
# LIGO Document LIGO-P1200087.  It is derived as the concatenation of the files
# PlotRatesData-HundredSlideBkg-NoEvent.txt and 
# PlotRatesData-ExtendedBkg-NoEvent.txt from LIGO Document P1100034;
# see that document for more details.
#
# For questions regarding the use of this material, please contact the LSC
# spokesperson Gabriela Gonzalez <gonzalez@lsu.edu> and the Virgo 
# spokesperson Jean-Yves Vinet <Jean-Yves.Vinet@oca.eu>.
#
# Combined NewSNR	Cumulative Rate (yr^-1)	y-error (+/- yr^-1)
8.038261	2010.531653	13.236779
8.038267	2010.444504	13.236492
8.038270	2010.357355	13.236205
8.038284	2010.270205	13.235918
8.038292	2010.183056	13.235631
8.038298	2010.095907	13.235345
8.038303	2010.008758	13.235058
8.038317	2009.921609	13.234771
8.038341	2009.834460	13.234484
8.038341	2009.747310	13.234197
8.038358	2009.660161	13.233910
8.038363	2009.573012	13.233623
8.038378	2009.485863	13.233336
8.038418	2009.398714	13.233049
8.038418	2009.311564	13.232762
8.038428	2009.224415	13.232475
8.038430	2009.137266	13.232188
8.038450	2009.050117	13.231901
8.038460	2008.962968	13.231614
8.038464	2008.875819	13.231327
8.038470	2008.788669	13.231040
8.038475	2008.701520	13.230753
8.038491	2008.614371	13.230466
8.038500	2008.527222	13.230179
8.038518	2008.440073	13.229892
8.038525	2008.352923	13.229605
8.038529	2008.265774	13.229318
8.038536	2008.178625	13.229031
8.038538	2008.091476	13.228744
8.038539	2008.004327	13.228457
8.038558	2007.917178	13.228170
8.038559	2007.830028	13.227883
8.038574	2007.742879	13.227596
8.038580	2007.655730	13.227309
8.038580	2007.568581	13.227021
8.038597	2007.481432	13.226734
8.038599	2007.394282	13.226447
8.038612	2007.307133	13.226160
8.038617	2007.219984	13.225873
8.038636	2007.132835	13.225586
8.038668	2007.045686	13.225299
8.038675	2006.958537	13.225012
8.038690	2006.871387	13.224724
8.038703	2006.784238	13.224437
8.038711	2006.697089	13.224150
8.038720	2006.609940	13.223863
8.038721	2006.522791	13.223576
8.038724	2006.435641	13.223289
8.038729	2006.348492	13.223002
8.038735	2006.261343	13.222714
8.038756	2006.174194	13.222427
8.038768	2006.087045	13.222140
8.038795	2005.999895	13.221853
8.038804	2005.912746	13.221566
8.038821	2005.825597	13.221278
8.038827	2005.738448	13.220991
8.038832	2005.651299	13.220704
8.038835	2005.564150	13.220417
8.038847	2005.477000	13.220129
8.038871	2005.389851	13.219842
8.038874	2005.302702	13.219555
8.038876	2005.215553	13.219268
8.038904	2005.128404	13.218980
8.038909	2005.041254	13.218693
8.038911	2004.954105	13.218406
8.038922	2004.866956	13.218119
8.038942	2004.779807	13.217831
8.038953	2004.692658	13.217544
8.038969	2004.605509	13.217257
8.038979	2004.518359	13.216969
8.038998	2004.431210	13.216682
8.039010	2004.344061	13.216395
8.039029	2004.256912	13.216107
8.039031	2004.169763	13.215820
8.039058	2004.082613	13.215533
8.039078	2003.995464	13.215245
8.039089	2003.908315	13.214958
8.039093	2003.821166	13.214671
8.039118	2003.734017	13.214383
8.039127	2003.646868	13.214096
8.039129	2003.559718	13.213809
8.039148	2003.472569	13.213521
8.039164	2003.385420	13.213234
8.039164	2003.298271	13.212946
8.039166	2003.211122	13.212659
8.039182	2003.123972	13.212372
8.039213	2003.036823	13.212084
8.039217	2002.949674	13.211797
8.039224	2002.862525	13.211509
8.039237	2002.775376	13.211222
8.039258	2002.688227	13.210934
8.039259	2002.601077	13.210647
8.039275	2002.513928	13.210359
8.039289	2002.426779	13.210072
8.039298	2002.339630	13.209785
8.039303	2002.252481	13.209497
8.039304	2002.165331	13.209210
8.039305	2002.078182	13.208922
8.039311	2001.991033	13.208635
8.039318	2001.903884	13.208347
8.039344	2001.816735	13.208060
8.039349	2001.729586	13.207772
8.039355	2001.642436	13.207485
8.039357	2001.555287	13.207197
8.039381	2001.468138	13.206910
8.039382	2001.380989	13.206622
8.039410	2001.293840	13.206334
8.039430	2001.206690	13.206047
8.039436	2001.119541	13.205759
8.039449	2001.032392	13.205472
8.039465	2000.945243	13.205184
8.039476	2000.858094	13.204897
8.039482	2000.770945	13.204609
8.039482	2000.683795	13.204322
8.039495	2000.596646	13.204034
8.039504	2000.509497	13.203746
8.039504	2000.422348	13.203459
8.039517	2000.335199	13.203171
8.039521	2000.248049	13.202883
8.039523	2000.160900	13.202596
8.039526	2000.073751	13.202308
8.039528	1999.986602	13.202021
8.039549	1999.899453	13.201733
8.039563	1999.812303	13.201445
8.039572	1999.725154	13.201158
8.039572	1999.638005	13.200870
8.039588	1999.550856	13.200582
8.039589	1999.463707	13.200295
8.039589	1999.376558	13.200007
8.039600	1999.289408	13.199719
8.039603	1999.202259	13.199432
8.039607	1999.115110	13.199144
8.039646	1999.027961	13.198856
8.039652	1998.940812	13.198568
8.039652	1998.853662	13.198281
8.039672	1998.766513	13.197993
8.039678	1998.679364	13.197705
8.039688	1998.592215	13.197418
8.039691	1998.505066	13.197130
8.039698	1998.417917	13.196842
8.039705	1998.330767	13.196554
8.039713	1998.243618	13.196267
8.039727	1998.156469	13.195979
8.039732	1998.069320	13.195691
8.039733	1997.982171	13.195403
8.039751	1997.895021	13.195115
8.039753	1997.807872	13.194828
8.039772	1997.720723	13.194540
8.039780	1997.633574	13.194252
8.039781	1997.546425	13.193964
8.039817	1997.459276	13.193676
8.039841	1997.372126	13.193389
8.039855	1997.284977	13.193101
8.039870	1997.197828	13.192813
8.039873	1997.110679	13.192525
8.039896	1997.023530	13.192237
8.039914	1996.936380	13.191949
8.039932	1996.849231	13.191662
8.039945	1996.762082	13.191374
8.039951	1996.674933	13.191086
8.039976	1996.587784	13.190798
8.039980	1996.500635	13.190510
8.039980	1996.413485	13.190222
8.039982	1996.326336	13.189934
8.039982	1996.239187	13.189646
8.039985	1996.152038	13.189358
8.039997	1996.064889	13.189071
8.040001	1995.977739	13.188783
8.040005	1995.890590	13.188495
8.040014	1995.803441	13.188207
8.040019	1995.716292	13.187919
8.040032	1995.629143	13.187631
8.040036	1995.541994	13.187343
8.040036	1995.454844	13.187055
8.040050	1995.367695	13.186767
8.040084	1995.280546	13.186479
8.040103	1995.193397	13.186191
8.040104	1995.106248	13.185903
8.040105	1995.019098	13.185615
8.040108	1994.931949	13.185327
8.040113	1994.844800	13.185039
8.040119	1994.757651	13.184751
8.040121	1994.670502	13.184463
8.040134	1994.583353	13.184175
8.040135	1994.496203	13.183887
8.040146	1994.409054	13.183599
8.040174	1994.321905	13.183311
8.040174	1994.234756	13.183023
8.040188	1994.147607	13.182735
8.040194	1994.060457	13.182447
8.040196	1993.973308	13.182159
8.040197	1993.886159	13.181871
8.040211	1993.799010	13.181582
8.040218	1993.711861	13.181294
8.040236	1993.624712	13.181006
8.040240	1993.537562	13.180718
8.040245	1993.450413	13.180430
8.040255	1993.363264	13.180142
8.040274	1993.276115	13.179854
8.040288	1993.188966	13.179566
8.040295	1993.101816	13.179278
8.040296	1993.014667	13.178989
8.040316	1992.927518	13.178701
8.040347	1992.840369	13.178413
8.040355	1992.753220	13.178125
8.040365	1992.666070	13.177837
8.040370	1992.578921	13.177549
8.040371	1992.491772	13.177260
8.040376	1992.404623	13.176972
8.040379	1992.317474	13.176684
8.040407	1992.230325	13.176396
8.040478	1992.143175	13.176108
8.040491	1992.056026	13.175820
8.040493	1991.968877	13.175531
8.040526	1991.881728	13.175243
8.040545	1991.794579	13.174955
8.040558	1991.707429	13.174667
8.040573	1991.620280	13.174378
8.040579	1991.533131	13.174090
8.040591	1991.445982	13.173802
8.040641	1991.358833	13.173514
8.040647	1991.271684	13.173225
8.040653	1991.184534	13.172937
8.040672	1991.097385	13.172649
8.040690	1991.010236	13.172361
8.040699	1990.923087	13.172072
8.040715	1990.835938	13.171784
8.040727	1990.748788	13.171496
8.040757	1990.661639	13.171207
8.040761	1990.574490	13.170919
8.040766	1990.487341	13.170631
8.040784	1990.400192	13.170342
8.040800	1990.313043	13.170054
8.040808	1990.225893	13.169766
8.040832	1990.138744	13.169477
8.040834	1990.051595	13.169189
8.040843	1989.964446	13.168901
8.040861	1989.877297	13.168612
8.040871	1989.790147	13.168324
8.040884	1989.702998	13.168036
8.040906	1989.615849	13.167747
8.040917	1989.528700	13.167459
8.040930	1989.441551	13.167170
8.040936	1989.354402	13.166882
8.040959	1989.267252	13.166594
8.040967	1989.180103	13.166305
8.040982	1989.092954	13.166017
8.040993	1989.005805	13.165728
8.040999	1988.918656	13.165440
8.041012	1988.831506	13.165151
8.041038	1988.744357	13.164863
8.041050	1988.657208	13.164575
8.041068	1988.570059	13.164286
8.041079	1988.482910	13.163998
8.041095	1988.395761	13.163709
8.041107	1988.308611	13.163421
8.041108	1988.221462	13.163132
8.041117	1988.134313	13.162844
8.041135	1988.047164	13.162555
8.041137	1987.960015	13.162267
8.041146	1987.872865	13.161978
8.041152	1987.785716	13.161690
8.041177	1987.698567	13.161401
8.041187	1987.611418	13.161113
8.041189	1987.524269	13.160824
8.041193	1987.437120	13.160536
8.041208	1987.349970	13.160247
8.041226	1987.262821	13.159958
8.041227	1987.175672	13.159670
8.041236	1987.088523	13.159381
8.041237	1987.001374	13.159093
8.041255	1986.914224	13.158804
8.041278	1986.827075	13.158516
8.041282	1986.739926	13.158227
8.041289	1986.652777	13.157938
8.041300	1986.565628	13.157650
8.041307	1986.478478	13.157361
8.041311	1986.391329	13.157073
8.041333	1986.304180	13.156784
8.041358	1986.217031	13.156495
8.041370	1986.129882	13.156207
8.041374	1986.042733	13.155918
8.041377	1985.955583	13.155629
8.041377	1985.868434	13.155341
8.041386	1985.781285	13.155052
8.041393	1985.694136	13.154763
8.041398	1985.606987	13.154475
8.041410	1985.519837	13.154186
8.041418	1985.432688	13.153897
8.041429	1985.345539	13.153609
8.041433	1985.258390	13.153320
8.041439	1985.171241	13.153031
8.041446	1985.084092	13.152742
8.041457	1984.996942	13.152454
8.041497	1984.909793	13.152165
8.041506	1984.822644	13.151876
8.041510	1984.735495	13.151588
8.041526	1984.648346	13.151299
8.041527	1984.561196	13.151010
8.041536	1984.474047	13.150721
8.041539	1984.386898	13.150433
8.041558	1984.299749	13.150144
8.041565	1984.212600	13.149855
8.041584	1984.125451	13.149566
8.041603	1984.038301	13.149277
8.041633	1983.951152	13.148989
8.041637	1983.864003	13.148700
8.041658	1983.776854	13.148411
8.041678	1983.689705	13.148122
8.041683	1983.602555	13.147833
8.041688	1983.515406	13.147545
8.041707	1983.428257	13.147256
8.041709	1983.341108	13.146967
8.041710	1983.253959	13.146678
8.041725	1983.166810	13.146389
8.041734	1983.079660	13.146100
8.041765	1982.992511	13.145811
8.041771	1982.905362	13.145523
8.041781	1982.818213	13.145234
8.041784	1982.731064	13.144945
8.041791	1982.643914	13.144656
8.041842	1982.556765	13.144367
8.041852	1982.469616	13.144078
8.041855	1982.382467	13.143789
8.041863	1982.295318	13.143500
8.041873	1982.208169	13.143211
8.041876	1982.121019	13.142922
8.041907	1982.033870	13.142634
8.041944	1981.946721	13.142345
8.041945	1981.859572	13.142056
8.041945	1981.772423	13.141767
8.041948	1981.685273	13.141478
8.041962	1981.598124	13.141189
8.041965	1981.510975	13.140900
8.041966	1981.423826	13.140611
8.041972	1981.336677	13.140322
8.042006	1981.249528	13.140033
8.042014	1981.162378	13.139744
8.042032	1981.075229	13.139455
8.042048	1980.988080	13.139166
8.042110	1980.900931	13.138877
8.042145	1980.813782	13.138588
8.042164	1980.726632	13.138299
8.042173	1980.639483	13.138010
8.042181	1980.552334	13.137721
8.042200	1980.465185	13.137432
8.042207	1980.378036	13.137143
8.042214	1980.290886	13.136854
8.042221	1980.203737	13.136564
8.042222	1980.116588	13.136275
8.042237	1980.029439	13.135986
8.042247	1979.942290	13.135697
8.042250	1979.855141	13.135408
8.042255	1979.767991	13.135119
8.042260	1979.680842	13.134830
8.042261	1979.593693	13.134541
8.042267	1979.506544	13.134252
8.042273	1979.419395	13.133963
8.042282	1979.332245	13.133673
8.042282	1979.245096	13.133384
8.042285	1979.157947	13.133095
8.042303	1979.070798	13.132806
8.042316	1978.983649	13.132517
8.042330	1978.896500	13.132228
8.042411	1978.809350	13.131938
8.042429	1978.722201	13.131649
8.042438	1978.635052	13.131360
8.042450	1978.547903	13.131071
8.042468	1978.460754	13.130782
8.042474	1978.373604	13.130493
8.042479	1978.286455	13.130203
8.042479	1978.199306	13.129914
8.042510	1978.112157	13.129625
8.042519	1978.025008	13.129336
8.042524	1977.937859	13.129046
8.042548	1977.850709	13.128757
8.042551	1977.763560	13.128468
8.042555	1977.676411	13.128179
8.042557	1977.589262	13.127889
8.042557	1977.502113	13.127600
8.042572	1977.414963	13.127311
8.042578	1977.327814	13.127022
8.042579	1977.240665	13.126732
8.042616	1977.153516	13.126443
8.042618	1977.066367	13.126154
8.042620	1976.979218	13.125864
8.042620	1976.892068	13.125575
8.042626	1976.804919	13.125286
8.042644	1976.717770	13.124996
8.042668	1976.630621	13.124707
8.042681	1976.543472	13.124418
8.042682	1976.456322	13.124128
8.042709	1976.369173	13.123839
8.042710	1976.282024	13.123550
8.042715	1976.194875	13.123260
8.042727	1976.107726	13.122971
8.042727	1976.020577	13.122682
8.042771	1975.933427	13.122392
8.042774	1975.846278	13.122103
8.042789	1975.759129	13.121814
8.042802	1975.671980	13.121524
8.042805	1975.584831	13.121235
8.042818	1975.497681	13.120945
8.042820	1975.410532	13.120656
8.042839	1975.323383	13.120366
8.042845	1975.236234	13.120077
8.042862	1975.149085	13.119788
8.042865	1975.061936	13.119498
8.042868	1974.974786	13.119209
8.042875	1974.887637	13.118919
8.042877	1974.800488	13.118630
8.042878	1974.713339	13.118340
8.042884	1974.626190	13.118051
8.042885	1974.539040	13.117761
8.042918	1974.451891	13.117472
8.042920	1974.364742	13.117182
8.042971	1974.277593	13.116893
8.042979	1974.190444	13.116603
8.042988	1974.103294	13.116314
8.042991	1974.016145	13.116024
8.043000	1973.928996	13.115735
8.043010	1973.841847	13.115445
8.043010	1973.754698	13.115156
8.043019	1973.667549	13.114866
8.043029	1973.580399	13.114577
8.043032	1973.493250	13.114287
8.043039	1973.406101	13.113997
8.043068	1973.318952	13.113708
8.043074	1973.231803	13.113418
8.043084	1973.144653	13.113129
8.043107	1973.057504	13.112839
8.043138	1972.970355	13.112550
8.043147	1972.883206	13.112260
8.043169	1972.796057	13.111970
8.043171	1972.708908	13.111681
8.043171	1972.621758	13.111391
8.043181	1972.534609	13.111101
8.043208	1972.447460	13.110812
8.043215	1972.360311	13.110522
8.043226	1972.273162	13.110233
8.043236	1972.186012	13.109943
8.043251	1972.098863	13.109653
8.043279	1972.011714	13.109364
8.043309	1971.924565	13.109074
8.043322	1971.837416	13.108784
8.043340	1971.750267	13.108495
8.043344	1971.663117	13.108205
8.043360	1971.575968	13.107915
8.043365	1971.488819	13.107625
8.043376	1971.401670	13.107336
8.043380	1971.314521	13.107046
8.043388	1971.227371	13.106756
8.043401	1971.140222	13.106467
8.043423	1971.053073	13.106177
8.043478	1970.965924	13.105887
8.043482	1970.878775	13.105597
8.043487	1970.791626	13.105308
8.043490	1970.704476	13.105018
8.043502	1970.617327	13.104728
8.043508	1970.530178	13.104438
8.043530	1970.443029	13.104148
8.043532	1970.355880	13.103859
8.043541	1970.268730	13.103569
8.043547	1970.181581	13.103279
8.043549	1970.094432	13.102989
8.043567	1970.007283	13.102699
8.043576	1969.920134	13.102410
8.043578	1969.832985	13.102120
8.043590	1969.745835	13.101830
8.043593	1969.658686	13.101540
8.043598	1969.571537	13.101250
8.043611	1969.484388	13.100960
8.043615	1969.397239	13.100671
8.043616	1969.310089	13.100381
8.043631	1969.222940	13.100091
8.043643	1969.135791	13.099801
8.043652	1969.048642	13.099511
8.043661	1968.961493	13.099221
8.043664	1968.874344	13.098931
8.043676	1968.787194	13.098641
8.043717	1968.700045	13.098351
8.043718	1968.612896	13.098062
8.043725	1968.525747	13.097772
8.043731	1968.438598	13.097482
8.043747	1968.351448	13.097192
8.043780	1968.264299	13.096902
8.043795	1968.177150	13.096612
8.043837	1968.090001	13.096322
8.043841	1968.002852	13.096032
8.043842	1967.915703	13.095742
8.043845	1967.828553	13.095452
8.043866	1967.741404	13.095162
8.043867	1967.654255	13.094872
8.043869	1967.567106	13.094582
8.043876	1967.479957	13.094292
8.043894	1967.392807	13.094002
8.043900	1967.305658	13.093712
8.043906	1967.218509	13.093422
8.043913	1967.131360	13.093132
8.043928	1967.044211	13.092842
8.043929	1966.957061	13.092552
8.043931	1966.869912	13.092262
8.043935	1966.782763	13.091972
8.043938	1966.695614	13.091682
8.043962	1966.608465	13.091392
8.043963	1966.521316	13.091102
8.043976	1966.434166	13.090811
8.043982	1966.347017	13.090521
8.044003	1966.259868	13.090231
8.044017	1966.172719	13.089941
8.044029	1966.085570	13.089651
8.044031	1965.998420	13.089361
8.044041	1965.911271	13.089071
8.044052	1965.824122	13.088781
8.044069	1965.736973	13.088491
8.044070	1965.649824	13.088200
8.044077	1965.562675	13.087910
8.044085	1965.475525	13.087620
8.044118	1965.388376	13.087330
8.044122	1965.301227	13.087040
8.044145	1965.214078	13.086750
8.044164	1965.126929	13.086460
8.044176	1965.039779	13.086169
8.044180	1964.952630	13.085879
8.044181	1964.865481	13.085589
8.044181	1964.778332	13.085299
8.044191	1964.691183	13.085009
8.044210	1964.604034	13.084718
8.044238	1964.516884	13.084428
8.044240	1964.429735	13.084138
8.044252	1964.342586	13.083848
8.044264	1964.255437	13.083557
8.044273	1964.168288	13.083267
8.044334	1964.081138	13.082977
8.044350	1963.993989	13.082687
8.044360	1963.906840	13.082396
8.044363	1963.819691	13.082106
8.044364	1963.732542	13.081816
8.044370	1963.645393	13.081526
8.044391	1963.558243	13.081235
8.044410	1963.471094	13.080945
8.044435	1963.383945	13.080655
8.044455	1963.296796	13.080364
8.044460	1963.209647	13.080074
8.044473	1963.122497	13.079784
8.044489	1963.035348	13.079493
8.044502	1962.948199	13.079203
8.044509	1962.861050	13.078913
8.044517	1962.773901	13.078622
8.044527	1962.686752	13.078332
8.044531	1962.599602	13.078042
8.044545	1962.512453	13.077751
8.044555	1962.425304	13.077461
8.044557	1962.338155	13.077171
8.044590	1962.251006	13.076880
8.044596	1962.163856	13.076590
8.044605	1962.076707	13.076299
8.044607	1961.989558	13.076009
8.044613	1961.902409	13.075719
8.044614	1961.815260	13.075428
8.044630	1961.728111	13.075138
8.044631	1961.640961	13.074847
8.044637	1961.553812	13.074557
8.044645	1961.466663	13.074266
8.044658	1961.379514	13.073976
8.044665	1961.292365	13.073685
8.044674	1961.205215	13.073395
8.044676	1961.118066	13.073105
8.044692	1961.030917	13.072814
8.044722	1960.943768	13.072524
8.044740	1960.856619	13.072233
8.044745	1960.769469	13.071943
8.044757	1960.682320	13.071652
8.044769	1960.595171	13.071362
8.044785	1960.508022	13.071071
8.044798	1960.420873	13.070781
8.044806	1960.333724	13.070490
8.044821	1960.246574	13.070199
8.044834	1960.159425	13.069909
8.044838	1960.072276	13.069618
8.044839	1959.985127	13.069328
8.044847	1959.897978	13.069037
8.044862	1959.810828	13.068747
8.044870	1959.723679	13.068456
8.044874	1959.636530	13.068166
8.044874	1959.549381	13.067875
8.044885	1959.462232	13.067584
8.044891	1959.375083	13.067294
8.044899	1959.287933	13.067003
8.044934	1959.200784	13.066713
8.044934	1959.113635	13.066422
8.044938	1959.026486	13.066131
8.044946	1958.939337	13.065841
8.044962	1958.852187	13.065550
8.044973	1958.765038	13.065259
